,A22,read_count,chromosome,start,end,length,rpkm,tpm
678,C1_03490W_A,1253,C1,736791,737672,881,161.9902433330739,191.78822204464885
680,C1_03500W_A,2765,C1,738229,738852,623,505.4995626558556,598.4858123015107
682,C1_03510C_A,2981,C1,739135,739680,545,622.9872649804315,737.5852856852933
684,C1_03520W_A,3612,C1,740588,742033,1445,284.70401367938786,337.0750945800745
686,C1_03530W_A,580,C1,742220,743984,1764,37.449248578167094,44.33800859812851
688,C1_03540C_A,169,C1,744051,744458,407,47.29399385380353,55.99368707633516
690,C1_03550C_A,2491,C1,744891,746333,1442,196.7533621398559,232.94598939839642
692,C1_03560C_A,2925,C1,746720,747754,1034,322.1951708943653,381.46272087601494
694,C1_03570C_A,1,C1,748226,748341,115,0.9904119114225899,1.1725974088020792
696,C1_03580W_A,1,C1,749095,749193,98,1.162218059322427,1.3760071633901951
698,C1_03600W_A,872,C1,749583,750410,827,120.09492923513582,142.18629764772976
700,C1_03610C_A,172,C1,750533,751084,551,35.55416988736629,42.09433166262274
702,C1_03620C_A,585,C1,751389,752110,721,92.41326122185122,109.41260842879319
704,C1_03630W_A,462,C1,752775,756314,3539,14.868772210760726,17.60387124319143
706,C1_03640C_A,202,C1,756361,757074,713,32.2682590495747,38.20398009322904
708,C1_03650C_A,485,C1,757289,757795,506,109.1704038727173,129.2522143793201
710,C1_03660W_A,147,C1,758284,758523,239,70.05403080585307,82.94041504518472
712,C1_03670C_A,1780,C1,758553,759638,1085,186.85467121493468,221.22644201086234
714,C1_03680W_A,668,C1,761416,764853,3437,22.136585113611684,26.208592651782293
716,C1_03690W_A,638,C1,765465,766517,1052,69.0746406283987,81.78086680970395
718,C1_03700C_A,2,C1,766633,766720,87,2.618330340542479,3.0999701612008987
720,C1_03710C_A,796,C1,767067,770930,3863,23.469403668553944,27.786582138685567
722,C1_03720C_A,364,C1,773999,775771,1772,23.39652517615667,27.700297704545733
724,C1_03730C_A,1003,C1,776730,778577,1847,61.851143434238566,73.22861294979742
726,C1_03740W_A,517,C1,781112,783955,2843,20.712254728677483,24.522257805250657
728,C1_03750W_A,425,C1,784461,785012,551,87.8518732682016,104.01215672450387
730,C1_03760C_A,1963,C1,785087,786874,1787,125.11501787582125,148.12982767209033
732,C1_03770W_A,3113,C1,788296,790142,1846,192.07070001610515,227.40195523515732
734,C1_03780C_A,2229,C1,790364,793585,3221,78.81938445032895,93.31814864491804
736,C1_03790C_A,2687,C1,795543,796823,1280,239.09549428838858,283.0769236772551
738,C1_03800W_A,210,C1,797157,798089,932,25.663570451561746,30.384364187307096
740,C1_03810C_A,408,C1,798181,799359,1178,39.44832502881827,46.70481360016431
742,C1_03820W_A,2304,C1,801727,802836,1109,236.6271776830743,280.15456216068435
744,C1_03830C_A,597,C1,803002,803994,992,68.54509050273982,81.15390635212374
746,C1_03840W_A,46,C1,804198,804467,269,19.476873648421936,23.059629340382894
748,C1_03860C_A,1341,C1,806466,811433,4967,30.750226076109264,36.4067061402079
750,C1_03870C_A,2870,C1,813869,815560,1691,193.3089600029721,228.86799217925858
752,C1_03880C_A,4,C1,820902,821264,362,1.2585344730784291,1.490040906212587
754,C1_03890W_A,11,C1,823543,824613,1070,1.1709075401397908,1.3862950674155425
756,C1_03900W_A,98,C1,825308,825823,515,21.673674255791436,25.66052970329987
758,C1_03910C_A,583,C1,825919,827970,2051,32.375507850476616,38.33095722727226
760,C1_03920C_A,190,C1,828496,830040,1544,14.015868047010096,16.594076024822172
762,C1_03930W_A,337,C1,830273,831781,1508,25.453192060465827,30.135286855520278
764,C1_03940W_A,1187,C1,832111,832620,509,265.6113516085278,314.47035223679336
766,C1_03950C_A,72,C1,833227,833766,539,15.21449095840268,18.013184684380736
768,C1_03960C_A,868,C1,834229,836838,2609,37.893030662400506,44.86342405006652
770,C1_03970W_A,7,C1,837444,837761,317,2.5150838760100473,2.9777315901756274
772,C1_03980W_A,127,C1,838231,838758,527,27.447753256787333,32.496746025719865
774,C1_03990W_A,623,C1,839278,840204,926,76.62857601929964,90.72434271449781
776,C1_04000C_A,1877,C1,840359,841801,1442,148.256146421722,175.5277487357648
778,C1_04010C_A,4990,C1,842768,843802,1034,549.6594539360283,650.7688810842101
780,C1_04020C_A,8882,C1,844770,845783,1013,998.653937496916,1182.3555491339664
782,C1_04030W_A,484,C1,846649,848745,2096,26.300728525659043,31.138726991375826
784,C1_04040C_A,943,C1,848808,850970,2162,49.678640025079915,58.81698704789152
786,C1_04050C_A,1,C1,851796,852227,431,0.26426303901066783,0.31287401858988195
788,C1_04060W_A,135,C1,853943,855709,1766,8.706763830597797,10.308366235363692
790,C1_04070C_A,193,C1,855857,857047,1190,18.472430566407045,21.870419738119455
792,C1_04080W_A,149,C1,857251,857895,644,26.352031214636767,31.19946676991247
794,C1_04090C_A,254,C1,857906,859393,1487,19.455233310459885,23.03400827915853
796,C1_04100C_A,12043,C1,859621,860469,848,1617.5306894636308,1915.074196147872
798,C1_04110W_A,203,C1,862034,862951,917,25.213921561788837,29.852002735533848
800,C1_04120C_A,328,C1,863013,864074,1061,35.21049698290301,41.68744039586658
802,C1_04130W_A,1264,C1,864122,866671,2549,56.479511747503985,66.86887381069842
804,C1_04140W_A,978,C1,867380,868414,1034,107.72884688365444,127.54548410828806
806,C1_04150C_A,97,C1,868503,869087,584,18.91788505465581,22.397815231484923
808,C1_04160C_A,117,C1,869423,870325,902,14.773827348326995,17.49146134748556
810,C1_04170C_A,1048,C1,870671,871066,395,302.1884647206343,357.77579673120664
812,C1_04180W_A,1246,C1,871931,872323,392,362.03092547893607,428.62623139604574
814,C1_04190C_A,405,C1,872592,873764,1172,39.358732742753524,46.598740883068984
816,C1_04200C_A,353,C1,874582,875391,809,49.69811068504331,58.84003932054439
818,C1_04210C_A,1883,C1,876392,877791,1399,153.30146344460667,181.50114788352127
820,C1_04220C_A,405,C1,878742,879311,569,81.06930540335172,95.98194079957266
822,C1_04230W_A,1672,C1,879636,880616,980,194.32285951870978,230.06839771884063
824,C1_04240C_A,1582,C1,880940,881257,317,568.4089559782707,672.9673393796918
826,C1_04250C_A,9,C1,881368,881877,509,2.0139024132070342,2.3843581888215164
828,C1_04260W_A,1008,C1,882165,882575,410,280.02085066367465,331.5304673861879
830,C1_04270C_A,22,C1,882919,884154,1235,2.0289410007280586,2.402163112768632
832,C1_04280C_A,112,C1,884550,885734,1184,10.774075522907905,12.755958298455052
834,C1_04290C_A,24494,C1,886010,889117,3107,897.9086502137965,1063.0782449590554
836,C1_04300C_A,3660,C1,890373,892310,1937,215.2113440979701,254.79930271801507
838,C1_04310C_A,200,C1,892910,893674,764,29.8160653962298,35.30070733304689
840,C1_04320W_A,843,C1,895092,895877,785,122.31271688262801,144.81204560040456
842,C1_04330W_A,19826,C1,897942,899552,1610,1402.5647539903048,1660.5654447792872
844,C1_04340C_A,1181,C1,899992,900945,953,141.14668809009342,167.11051109806337
846,C1_04350C_A,395,C1,901560,903929,2369,18.990908010287527,22.48427070275832
848,C1_04360C_A,3990,C1,905274,905525,251,1810.559783092651,2143.610840752327
850,C1_04370C_A,1094,C1,905958,906560,602,206.98292786723593,245.0572757498166
852,C1_04380W_A,906,C1,907132,908076,944,109.31251806262675,129.42047036344135
854,C1_04390C_A,1174,C1,908570,910795,2225,60.096859398275896,71.15162973589605
856,C1_04400C_A,7052,C1,911109,914328,3219,249.51980488521033,295.41877806471274
858,C1_04410C_A,476,C1,914539,915072,533,101.71697566842883,120.42773387959818
860,C1_04420C_A,1062,C1,915265,916104,839,144.17044903699752,170.69049050893676
862,C1_04430C_A,280,C1,916437,917263,826,38.60927790291452,45.71142441092851
864,C1_04440W_A,1,C1,916801,917169,368,0.3095037223195593,0.3664366902506498
866,C1_04450C_A,1277,C1,917491,918323,832,174.8160351586111,206.97330825676607
868,C1_04460C_A,1979,C1,918745,919554,809,278.619153103968,329.87092865540325
870,C1_04470C_A,6537,C1,920167,920688,521,1429.0731410201327,1691.9500288944475
872,C1_04480C_A,6419,C1,921715,925908,4193,174.3637531203159,206.43782929085685
874,C1_04490W_A,4185,C1,926875,927996,1121,425.21007374657177,503.42713463088376
876,C1_04500W_A,38268,C1,929091,930743,1652,2638.392583551309,3123.722838138236
878,C1_04510W_A,420,C1,931183,932622,1439,33.24315171765886,39.35820350600447
880,C1_04520C_A,1052,C1,932754,933831,1077,111.25351257558489,131.71850930072011
882,C1_04530C_A,619,C1,934147,935706,1559,45.222881279420825,53.54159496188327
884,C1_04540C_A,817,C1,936078,938918,2840,32.7655461752498,38.79274279718287
886,C1_04550W_A,146,C1,939165,939467,302,55.06296686352743,65.19175660194341
888,C1_04560W_A,637,C1,940013,941746,1733,41.865334432349584,49.5664299952662
890,C1_04570C_A,488,C1,941946,943343,1397,39.78662596208715,47.105344725821546
892,C1_04580C_A,1325,C1,943640,944467,827,182.48369407861807,216.0514270450022
894,C1_04590W_A,3358,C1,946251,946439,188,2034.40089273437,2408.6273476441434
896,C1_04600C_A,1306,C1,947537,948574,1037,143.44258917700944,169.82874139632042
898,C1_04610W_A,34682,C1,949329,951471,2142,1844.1590008754438,2183.390608397982
900,C1_04620W_A,1137,C1,952320,954050,1730,74.8562482532143,88.6259966404138
902,C1_04630C_A,1322,C1,954196,957687,3491,43.13157344416395,51.06559268409628
904,C1_04640W_A,1053,C1,958785,960746,1961,61.15957695753112,72.40983335996317
906,C1_04650W_A,324,C1,961930,964107,2177,16.95119330252903,20.069352067967607
908,C1_04660W_A,4321,C1,965166,970607,5441,90.45222109254848,107.09083649970323
910,C1_04670W_A,648,C1,970917,972158,1241,59.47259922579484,70.41253739236983
912,C1_04680W_A,7191,C1,973480,974406,926,884.4881061874536,1047.189002343425
914,C1_04690C_A,69,C1,974965,976872,1907,4.1210899408171215,4.879161215964604
916,C1_04700C_A,1732,C1,977199,979934,2735,72.12806015252339,85.39596046990792
918,C1_04710C_A,239,C1,980592,981179,587,46.3738865169504,54.904326713671466
920,C1_04720W_A,259,C1,982170,982391,221,133.4815329489676,158.0353566568775
922,C1_04730C_A,1248,C1,982545,983831,1286,110.53181767291612,130.86405918450578
924,C1_04740W_A,855,C1,984729,985775,1046,93.09966653023533,110.22527745742299
926,C1_04750W_A,283,C1,986263,987447,1184,27.223780115919077,32.23157320056053
928,C1_04760C_A,783,C1,987525,990488,2963,30.098427460022652,35.63500967788836
930,C1_04770C_A,6158,C1,991622,992782,1160,604.637933889772,715.8606094753177
932,C1_04780C_A,832,C1,994377,997034,2657,35.665265970987356,42.22586378403573
934,C1_04790W_A,571,C1,997297,997971,674,96.4916886699768,114.24125941986429
936,C1_04800C_A,72,C1,998118,1000229,2111,3.8847042286021054,4.59929253665619
938,C1_04810W_A,1119,C1,1001617,1003743,2126,59.948803773008464,70.97633939402427
940,C1_04820C_A,187,C1,1003914,1004285,371,57.40918640200215,67.96956139161378
942,C1_04830W_A,3180,C1,1004469,1007279,2810,128.89453238691857,152.60458092488273
944,C1_04840C_A,298,C1,1007444,1007815,371,91.48629704704086,108.31512991818668
946,C1_04850C_A,115,C1,1008208,1008380,172,76.15231121257995,90.16046936864824
948,C1_04860W_A,1751,C1,1008955,1011525,2570,77.60089281852522,91.87551642935045
950,C1_04870W_A,67,C1,1012991,1014757,1766,4.32113464185224,5.116003983476794
952,C1_04880C_A,207,C1,1015097,1015459,362,65.12915898180871,77.10961689650138
954,C1_04890W_A,2869,C1,1015786,1016976,1190,274.5979445337918,325.11002191017985
956,C1_04900W_A,2443,C1,1017681,1019972,2291,121.45407003693565,143.79545133823663
958,C1_04910C_A,575,C1,1020126,1021085,959,68.29091516456597,80.85297565905891
960,C1_04930C_A,178,C1,1021667,1022368,701,28.921158098174633,34.24118253663133
962,C1_04940C_A,35,C1,1023215,1023751,536,7.4373282527535896,8.805418974679794
964,C1_04950C_A,1980,C1,1028271,1032458,4187,53.861187540225394,63.7689109109705
966,C1_04960C_A,1042,C1,1033844,1035829,1985,59.78894677368713,70.78707682456077
968,C1_04970W_A,2038,C1,1036804,1040895,4091,56.73987770230076,67.17713387947772
970,C1_04980C_A,690,C1,1041964,1043523,1559,50.40999690274696,59.682876451856956
972,C1_04990C_A,592,C1,1044362,1045495,1133,59.5121296819505,70.45933944505346
974,C1_05000W_A,1924,C1,1048309,1050273,1964,111.57766778073434,132.1022926026212
976,C1_05010C_A,550,C1,1050452,1051426,974,64.3157632417647,76.1465976455149
978,C1_05020C_A,506,C1,1051994,1053736,1742,33.083851392468716,39.16960001044374
980,C1_05030C_A,254,C1,1054104,1054799,695,41.625801341947984,49.28283498001257
982,C1_05050C_A,1084,C1,1055313,1057673,2360,52.315571558449186,61.93898007680814
984,C1_05060W_A,574,C1,1058030,1059178,1148,56.948684906798924,67.42435100611956
986,C1_05070C_A,861,C1,1059228,1061885,2657,36.908406251226104,43.69767874766198
988,C1_05080W_A,290,C1,1064009,1065736,1727,19.12578879325036,22.643962700375994
990,C1_05090W_A,650,C1,1066117,1067232,1115,66.39756984649202,78.61135094883895
992,C1_05100W_A,238,C1,1067544,1068347,803,33.757875486471086,39.96761030997872
994,C1_05110C_A,2861,C1,1068523,1069635,1112,293.03990560854623,346.94436731746055
996,C1_05120W_A,892,C1,1070515,1071795,1280,79.372229588851,93.97268921477914
998,C1_05130W_A,8,C1,1072175,1072615,440,2.0708612693381423,2.4517945820407117
1000,C1_05140W_A,2218,C1,1082624,1083892,1268,199.230572749653,235.87888096462646
1002,C1_05150C_A,12,C1,1084950,1085183,233,5.865958960356971,6.944997528527337
1004,C1_05160C_A,12827,C1,1092614,1093810,1196,1221.539768059381,1446.2410541061797
1006,C1_05170C_A,3347,C1,1094679,1095959,1280,297.823825598525,352.6082856523159
1008,C1_05180C_A,384,C1,1097142,1097528,386,113.30722800109217,134.15000407435187
1010,C1_05190C_A,434,C1,1098256,1098588,332,148.8899352382574,176.27812250997528
1012,C1_05200C_A,1157,C1,1099257,1100150,893,147.56915663419116,174.71438771350577
1014,C1_05210C_A,709,C1,1101241,1102398,1157,69.79536317877344,82.63416571017937
1016,C1_05220C_A,69,C1,1102611,1103048,437,17.983795233725974,21.291900317721968
1018,C1_05230W_A,166,C1,1103297,1103884,587,32.20947766449275,38.13438591828228
1020,C1_05240C_A,1667,C1,1104007,1105341,1334,142.3290220984015,168.51033452354017
1022,C1_05250W_A,1,C1,1104248,1104862,614,0.1855006023022766,0.21962329317954254
1024,C1_05260C_A,743,C1,1105631,1107547,1916,44.167925768007926,52.29258120829524
1026,C1_05270C_A,740,C1,1108146,1108865,719,117.22399674834827,138.78725937281914
1028,C1_05280W_A,469,C1,1109135,1110883,1748,30.559420161657542,36.18080162685363
1030,C1_05290W_A,3630,C1,1111172,1113130,1958,211.15804516004096,250.00040260696017
1032,C1_05300C_A,1816,C1,1113320,1115428,2108,98.12031479197992,116.16947004469937
1034,C1_05310W_A,2,C1,1116052,1116144,92,2.4760297785564744,2.9314935220051983
1036,C1_05320C_A,464,C1,1116245,1117987,1742,30.33776096068278,35.918368389023506
1038,C1_05330C_A,744,C1,1118242,1119618,1376,61.58404298060813,72.9123795763851
1040,C1_05340C_A,3838,C1,1119919,1122246,2327,187.85479387390998,222.4105364516432
1042,C1_05350W_A,568,C1,1123169,1123828,659,98.16950842810863,116.22771281176301
1044,C1_05360C_A,739,C1,1123871,1125682,1811,46.477170785338934,55.02661004254263
1046,C1_05370C_A,492,C1,1125926,1128109,2183,25.669952335451278,30.391920013752472
1048,C1_05380C_A,864,C1,1128387,1133384,4997,19.69328147267331,23.31584521484383
1050,C1_05390C_A,683,C1,1133457,1135511,2054,37.873370780276204,44.84014774798408
1052,C1_05400C_A,193,C1,1135748,1136341,593,37.06946437440874,43.88836338678271
1054,C1_05410C_A,834,C1,1136528,1137082,554,171.4628274811202,203.0032806465838
1056,C1_05420W_A,247,C1,1137313,1137870,557,50.507451245886294,59.798257445283774
1058,C1_05430W_A,548,C1,1138277,1140532,2255,27.67882867310493,32.77032758434902
1060,C1_05440C_A,1835,C1,1141075,1142832,1757,118.95371292427548,140.83515548802436
1062,C1_05450W_A,1,C1,1142087,1142581,494,0.2305614773554612,0.27297308099643547
1064,C1_05460W_A,2709,C1,1143981,1148279,4298,71.78873309098104,84.99421446048297
1066,C1_05470W_A,636,C1,1149114,1150163,1049,69.05503069728144,81.75764964707729
1068,C1_05480C_A,161,C1,1150297,1151418,1121,16.35814142728747,19.367208763577608
1070,C1_05490C_A,903,C1,1151708,1152454,746,137.86772780385905,163.22838862875594
1072,C1_05500W_A,787,C1,1152769,1155042,2273,39.43564894117972,46.689805756107425
1074,C1_05510C_A,206,C1,1155542,1155790,248,94.6082991193595,112.011421832747
1076,C1_05520W_A,254,C1,1158880,1160955,2075,13.942135871158483,16.506780872823487
1078,C1_05530C_A,522,C1,1161281,1162890,1609,36.95116658961968,43.748304816897964
1080,C1_05540C_A,1890,C1,1163603,1164622,1019,211.2522364550539,250.1119203171069
1082,C1_05550C_A,1,C1,1166517,1166614,97,1.1741996887999777,1.390192804249888
1084,C1_05560W_A,1835,C1,1166877,1167580,703,297.2996779629474,351.9877214686469
1086,C1_05570W_A,1,C1,1167998,1168103,105,1.0847368553675985,1.2842733524975154
1088,C1_05580W_A,1,C1,1168190,1168292,102,1.116640880525469,1.3220460981592073
1090,C1_05590W_A,1,C1,1168844,1168916,72,1.5819079140777477,1.8728986390588769
1092,C1_05600W_A,584,C1,1169206,1173921,4715,14.107330640751035,16.702363091229618
1094,C1_05610W_A,252,C1,1174224,1175690,1466,19.578538330850378,23.179995161721866
1096,C1_05620C_A,117,C1,1175776,1177029,1253,10.635269168548243,12.591618623648825
1098,C1_05630C_A,3171,C1,1177543,1180872,3329,108.49160699276622,128.44855334358977
1100,C1_05640C_A,370,C1,1181156,1182355,1199,35.147645397023524,41.61302730986528
1102,C1_05650W_A,195,C1,1182507,1183265,758,29.300774556268575,34.6906291456288
1104,C1_05660C_A,1869,C1,1183318,1187598,4280,49.73695892093794,58.886033659082926
1106,C1_05670W_A,1549,C1,1188181,1189434,1253,140.80369181266008,166.70442092335065
1108,C1_05680C_A,464,C1,1189532,1189963,431,122.61805010094989,145.1735446257052
1110,C1_05690C_A,205,C1,1190242,1190988,746,31.298875082825145,37.0562787030952
1112,C1_05700W_A,2438,C1,1191581,1192072,491,565.5433556121212,669.574614064845
1114,C1_05710C_A,373,C1,1192511,1194184,1673,25.393735170634788,30.06489291725355
1116,C1_05720W_A,4513,C1,1195171,1196708,1537,334.4299479302323,395.948075589613
1118,C1_05730W_A,1,C1,1195918,1195999,81,1.4061403680691091,1.6647987902745571
1120,C1_05740C_A,102,C1,1196996,1198138,1142,10.17296998335112,12.044279864490708
1122,C1_05750C_A,856,C1,1198353,1203407,5054,19.290888120387763,22.839431919761907
1124,C1_05760C_A,5,C1,1204128,1204523,395,1.4417388583999726,1.7069455950916343
1126,C1_05770C_A,2122,C1,1206048,1207700,1652,146.3015851964011,173.2136474999827
1128,C1_05780W_A,837,C1,1208498,1210402,1904,50.06937948213309,59.27960272281731
1130,C1_05790W_A,158,C1,1210686,1210895,209,86.10423172511224,101.94303788485063
1132,C1_05800C_A,101,C1,1211015,1211707,692,16.62374906238928,19.681674715659177
1134,C1_05810W_A,293,C1,1211852,1212328,476,70.10909528442053,83.00560859156735
1136,C1_05820C_A,215,C1,1212362,1213378,1016,24.102297745987734,28.53589658723564
1138,C1_05830W_A,7,C1,1213935,1214855,920,0.8666104224947663,1.0260227327018194
1140,C1_05840W_A,312,C1,1215414,1216451,1037,34.26806112038817,40.57164419268911
