,A22,read_count,chromosome,start,end,length,rpkm,tpm
680,C1_03500W_A,1825,C1,738229,738852,623,347.69782528352357,435.8972940597398
682,C1_03510C_A,2995,C1,739135,739680,545,652.2701085626717,817.7295186896143
684,C1_03520W_A,2618,C1,740588,742033,1445,215.04480098856934,269.5945733226724
686,C1_03530W_A,460,C1,742220,743984,1764,30.95183511004013,38.80329467015818
688,C1_03540C_A,225,C1,744051,744458,407,65.61683236392975,82.26165823408708
690,C1_03550C_A,2481,C1,744891,746333,1442,204.21547839614192,256.01820881510065
692,C1_03560C_A,1830,C1,746720,747754,1034,210.06693708565876,263.3539895522476
694,C1_03570C_A,1,C1,748226,748341,115,1.0321179042364987,1.2939321700975241
696,C1_03580W_A,1,C1,749095,749193,98,1.2111587651754832,1.5183897914409723
698,C1_03600W_A,707,C1,749583,750410,827,101.47079347514938,127.21058656563388
700,C1_03610C_A,165,C1,750533,751084,551,35.543443253879424,44.559642336843055
702,C1_03620C_A,521,C1,751389,752110,721,85.7688546911648,107.52558387155779
704,C1_03630W_A,413,C1,752775,756314,3539,13.851494733459313,17.36516202847751
706,C1_03640C_A,256,C1,756361,757074,713,42.616481207184464,53.426876700801
708,C1_03650C_A,1209,C1,757289,757795,506,283.5978514140743,355.53727128361515
710,C1_03660W_A,124,C1,758284,758523,239,61.581595457792766,77.20281483510752
712,C1_03670C_A,887,C1,758553,759638,1085,97.03335190934935,121.64751245234834
714,C1_03680W_A,750,C1,761416,764853,3437,25.900543858131513,32.47065745444035
716,C1_03690W_A,829,C1,765465,766517,1052,93.53323231975912,117.25952798122384
718,C1_03700C_A,2,C1,766633,766720,87,2.728587562924077,3.420740219798052
720,C1_03710C_A,1283,C1,767067,770930,3863,39.42113284508781,49.42097386410542
722,C1_03720C_A,368,C1,773999,775771,1772,24.649678164384103,30.902488396460058
724,C1_03730C_A,1062,C1,776730,778577,1847,68.24718984537282,85.55925064104528
726,C1_03740W_A,553,C1,781112,783955,2843,23.08742107629973,28.94393821925855
728,C1_03750W_A,316,C1,784461,785012,551,68.07107920136909,85.33846653601458
730,C1_03760C_A,1085,C1,785087,786874,1787,72.06631869116347,90.34716649351908
732,C1_03770W_A,5281,C1,788296,790142,1846,339.5561673951188,425.6903661336826
734,C1_03780C_A,2722,C1,790364,793585,3221,100.30545407114289,125.74963899584849
736,C1_03790C_A,4387,C1,795543,796823,1280,406.80362756002717,509.99628865238395
738,C1_03800W_A,144,C1,797157,798089,932,18.33891898514637,22.99089778628219
740,C1_03810C_A,369,C1,798181,799359,1178,37.179900905157744,46.611215312468964
742,C1_03820W_A,1853,C1,801727,802836,1109,198.32206023740008,248.6298248755022
744,C1_03830C_A,446,C1,803002,803994,992,53.36424123819558,66.90098891562704
746,C1_03840W_A,15,C1,804198,804467,269,6.618599943524016,8.297520421629105
748,C1_03860C_A,1153,C1,806466,811433,4967,27.552581741944543,34.54176285365034
750,C1_03870C_A,1272,C1,813869,815560,1691,89.28338677215555,111.93163680772672
752,C1_03880C_A,2,C1,820902,821264,362,0.6557655192662837,0.8221115997857198
754,C1_03890W_A,3,C1,823543,824613,1070,0.33278567940335707,0.4172024286763045
756,C1_03900W_A,17,C1,825308,825823,515,3.918039811227874,4.911917267069243
758,C1_03910C_A,406,C1,825919,827970,2051,23.49565331487183,29.455725510411217
760,C1_03920C_A,125,C1,828496,830040,1544,9.609258337694087,12.046810197637248
762,C1_03930W_A,313,C1,830273,831781,1508,24.635997322939502,30.885337176830493
764,C1_03940W_A,415,C1,832111,832620,509,96.77372687561278,121.32202911179637
766,C1_03950C_A,41,C1,833227,833766,539,9.028638067671785,11.318905718014522
768,C1_03960C_A,416,C1,834229,836838,2609,18.92545823636416,23.726222697380432
770,C1_03970W_A,21,C1,837444,837761,317,7.8629802483632325,9.85755896146852
772,C1_03980W_A,41,C1,838231,838758,527,9.234223754222185,11.576641711593599
774,C1_03990W_A,158,C1,839278,840204,926,20.252248725677305,25.389576167032416
776,C1_04000C_A,508,C1,840359,841801,1442,41.81437445596134,52.42130192586502
778,C1_04010C_A,3856,C1,842768,843802,1034,442.63284666792356,554.9141987505282
780,C1_04020C_A,9124,C1,844770,845783,1013,1069.0622232963362,1340.2480442216468
782,C1_04030W_A,903,C1,846649,848745,2096,51.135631567480544,64.10705448653502
784,C1_04040C_A,853,C1,848808,850970,2162,46.82960491030497,58.708730909212136
786,C1_04050C_A,2,C1,851796,852227,431,0.5507821762746977,0.6904974457596997
788,C1_04060W_A,112,C1,853943,855709,1766,7.527564329878881,9.437059088819995
790,C1_04070C_A,56,C1,855857,857047,1190,5.585579246456346,7.002456449939544
792,C1_04080W_A,94,C1,857251,857895,644,17.324836249684086,21.7195757123513
794,C1_04090C_A,227,C1,857906,859393,1487,18.119326086142433,22.715601412505627
796,C1_04100C_A,8935,C1,859621,860469,848,1250.6214027719438,1567.8627984427576
798,C1_04110W_A,75,C1,862034,862951,917,9.707761094917997,12.170299855061229
800,C1_04120C_A,208,C1,863013,864074,1061,23.26885982029882,29.17140198749555
802,C1_04130W_A,1116,C1,864122,866671,2549,51.96626591985573,65.14839337399617
804,C1_04140W_A,718,C1,867380,868414,1034,82.41970537022021,103.32686584618237
806,C1_04150C_A,29,C1,868503,869087,584,5.894029470254663,7.389150320676787
808,C1_04160C_A,45,C1,869423,870325,902,5.921519018208294,7.4236130601493215
810,C1_04170C_A,1438,C1,870671,871066,395,432.10465271794885,541.7153492886774
812,C1_04180W_A,1825,C1,871931,872323,392,552.5911866113142,692.7653423449437
814,C1_04190C_A,434,C1,872592,873764,1172,43.953075597648166,55.10252099792444
816,C1_04200C_A,292,C1,874582,875391,809,42.84118569129991,53.708581300216146
818,C1_04210C_A,1546,C1,876392,877791,1399,131.16529106090573,164.4375986573544
820,C1_04220C_A,269,C1,878742,879311,569,56.11347516266448,70.3476127978329
822,C1_04230W_A,1165,C1,879636,880616,980,141.0999961429438,176.8924107028733
824,C1_04240C_A,1874,C1,880940,881257,317,701.6773802586998,879.6697854186671
826,C1_04250C_A,8,C1,881368,881877,509,1.8655176265178366,2.3387379105888453
828,C1_04260W_A,1694,C1,882165,882575,410,490.4070461568593,614.8071367236554
830,C1_04270C_A,30,C1,882919,884154,1235,2.883244347867142,3.6146283294222337
832,C1_04280C_A,39,C1,884550,885734,1184,3.9096695950174807,4.901423803114354
834,C1_04290C_A,13742,C1,886010,889117,3107,524.9716406829953,658.1396286997813
836,C1_04300C_A,14972,C1,890373,892310,1937,917.439321195828,1150.1634134385727
838,C1_04310C_A,38,C1,892910,893674,764,5.9036063370595535,7.401156522678247
840,C1_04320W_A,447,C1,895092,895877,785,67.58728772901557,84.73195312594042
842,C1_04330W_A,12460,C1,897942,899552,1610,918.584934770484,1151.5996313867965
844,C1_04340C_A,759,C1,899992,900945,953,94.53138643366505,118.5108808677465
846,C1_04350C_A,410,C1,901560,903929,2369,20.54215246295944,25.753018919416743
848,C1_04360C_A,1086,C1,905274,905525,251,513.550617769308,643.8214690178477
850,C1_04370C_A,957,C1,905958,906560,602,188.68726902117587,236.55100495030408
852,C1_04380W_A,649,C1,907132,908076,944,81.60182180369817,102.30151219833552
854,C1_04390C_A,2492,C1,908570,910795,2225,132.936786065661,166.6584635085611
856,C1_04400C_A,7542,C1,911109,914328,3219,278.0946945888296,348.63814510428256
858,C1_04410C_A,556,C1,914539,915072,533,123.81541988157925,155.22330760982308
860,C1_04420C_A,1144,C1,915265,916104,839,161.84199223045744,202.89596698215766
862,C1_04430C_A,314,C1,916437,917263,826,45.12079603145274,56.5664535862247
864,C1_04440W_A,1,C1,916801,917169,368,0.32253684507390584,0.4043538031554763
866,C1_04450C_A,2510,C1,917491,918323,832,358.07792434839587,448.91048184933936
868,C1_04460C_A,1772,C1,918745,919554,809,259.9814419348748,325.9301577533665
870,C1_04470C_A,2078,C1,920167,920688,521,473.4073235612209,593.4951452748663
872,C1_04480C_A,4618,C1,921715,925908,4193,130.72426792341457,163.8847024978994
874,C1_04490W_A,3619,C1,926875,927996,1121,383.18643173476113,480.3881893060108
876,C1_04500W_A,9821,C1,929091,930743,1652,705.623149402703,884.6164660355299
878,C1_04510W_A,454,C1,931183,932622,1439,37.44744668532842,46.94662863154395
880,C1_04520C_A,919,C1,932754,933831,1077,101.2807620327153,126.972350414816
882,C1_04530C_A,775,C1,934147,935706,1559,59.00417460877354,73.9715873379999
884,C1_04540C_A,578,C1,936078,938918,2840,24.1566468642958,30.28439131914875
886,C1_04550W_A,102,C1,939165,939467,302,40.088553035411024,50.25769654054291
888,C1_04560W_A,301,C1,940013,941746,1733,20.61555756211564,25.845044470816966
890,C1_04570C_A,635,C1,941946,943343,1397,53.951617721453346,67.63736343691605
892,C1_04580C_A,1071,C1,943640,944467,827,153.71318219502825,192.70514598556417
894,C1_04590W_A,175,C1,946251,946439,188,110.48602565297627,138.51268576176955
896,C1_04600C_A,2304,C1,947537,948574,1037,263.7125939310537,330.6077799315719
898,C1_04610W_A,36434,C1,949329,951471,2142,2018.8987526328426,2531.02676882041
900,C1_04620W_A,1415,C1,952320,954050,1730,97.08172599241865,121.70815744457782
902,C1_04630C_A,1228,C1,954196,957687,3491,41.75184486859878,52.34291064485029
904,C1_04640W_A,809,C1,958785,960746,1961,48.96638919971579,61.387546886804266
906,C1_04650W_A,61,C1,961930,964107,2177,3.3258186027648318,4.169469073603185
908,C1_04660W_A,1129,C1,965166,970607,5441,24.628749879901825,30.87625129656535
910,C1_04670W_A,718,C1,970917,972158,1241,68.67201881773384,86.09184470987314
912,C1_04680W_A,5360,C1,973480,974406,926,687.038311200192,861.3172674385679
914,C1_04690C_A,167,C1,974965,976872,1907,10.394244546859968,13.030921513750892
916,C1_04700C_A,1156,C1,977199,979934,2735,50.16810025199274,62.89409239223578
918,C1_04710C_A,112,C1,980592,981179,587,22.646811936228456,28.391561074712282
920,C1_04720W_A,70,C1,982170,982391,221,37.59524492807156,47.13191841305462
922,C1_04730C_A,953,C1,982545,983831,1286,87.95875716547363,110.27099236534849
924,C1_04740W_A,614,C1,984729,985775,1046,69.67289217795333,87.34660662579942
926,C1_04750W_A,264,C1,986263,987447,1184,26.46545572011833,33.178868821081785
928,C1_04760C_A,362,C1,987525,990488,2963,14.501204304207034,18.17968148537291
930,C1_04770C_A,2872,C1,991622,992782,1160,293.8688805269231,368.41372167225023
932,C1_04780C_A,658,C1,994377,997034,2657,29.39418961745422,36.85052589811052
934,C1_04790W_A,583,C1,997297,997971,674,102.66816749189327,128.71169487268327
936,C1_04800C_A,84,C1,998118,1000229,2111,4.723002820902217,5.9210728390061975
938,C1_04810W_A,1163,C1,1001617,1003743,2126,64.92973146853741,81.40026250691129
940,C1_04820C_A,198,C1,1003914,1004285,371,63.345888623895085,79.4146509787618
942,C1_04830W_A,3408,C1,1004469,1007279,2810,143.9529000100956,180.46900217246323
944,C1_04840C_A,232,C1,1007444,1007815,371,74.2234654583013,93.0515102377411
946,C1_04850C_A,42,C1,1008208,1008380,172,28.983310915478427,36.33542082308745
948,C1_04860W_A,1357,C1,1008955,1011525,2570,62.6720465158081,78.56987735586348
950,C1_04870W_A,226,C1,1012991,1014757,1766,15.189549451362744,19.042637089940346
952,C1_04880C_A,316,C1,1015097,1015459,362,103.61095204407285,129.89363276614372
954,C1_04890W_A,4358,C1,1015786,1016976,1190,434.67775635815633,544.9411644435094
956,C1_04900W_A,1293,C1,1017681,1019972,2291,66.98855162393984,83.98133742149776
958,C1_04910C_A,236,C1,1020126,1021085,959,29.209259563064208,36.61868518920418
960,C1_04930C_A,23,C1,1021667,1022368,701,3.894367841234721,4.882240499155424
962,C1_04940C_A,14,C1,1023215,1023751,536,3.100204898919334,3.8866246154048767
964,C1_04950C_A,944,C1,1028271,1032458,4187,26.760620894175855,33.54890766319256
966,C1_04960C_A,348,C1,1033844,1035829,1985,20.808744850148454,26.087237001160165
968,C1_04970W_A,4363,C1,1036804,1040895,4091,126.58518647302422,158.69567261930635
970,C1_04980C_A,755,C1,1041964,1043523,1559,57.481486231772934,72.06264314863216
972,C1_04990C_A,674,C1,1044362,1045495,1133,70.6085249403098,88.51957855627458
974,C1_05000W_A,619,C1,1048309,1050273,1964,37.40901884576129,46.89845291669667
976,C1_05010C_A,117,C1,1050452,1051426,974,14.257850514889212,17.87459686720964
978,C1_05020C_A,318,C1,1051994,1053736,1742,21.667366106732928,27.163662147225292
980,C1_05030C_A,143,C1,1054104,1054799,695,24.42184019448809,30.61685544928602
982,C1_05050C_A,1060,C1,1055313,1057673,2360,53.31151378238525,66.8348862435967
984,C1_05060W_A,686,C1,1058030,1059178,1148,70.92663890698378,88.91838754267741
986,C1_05070C_A,488,C1,1059228,1061885,2657,21.799946099266958,27.329873310452786
988,C1_05080W_A,351,C1,1064009,1065736,1727,24.123589579910984,30.242948492175202
990,C1_05090W_A,576,C1,1066117,1067232,1115,61.31613450818446,76.87001519933634
992,C1_05100W_A,272,C1,1067544,1068347,803,40.20504115132962,50.403733848879895
994,C1_05110C_A,7083,C1,1068523,1069635,1112,756.0310056711501,947.8111326367697
996,C1_05120W_A,666,C1,1070515,1071795,1280,61.75774241052612,77.42364445919483
998,C1_05130W_A,5,C1,1072175,1072615,440,1.3487904430363338,1.690934085922901
1000,C1_05140W_A,134,C1,1082624,1083892,1268,12.543325634293728,15.72515358139026
1002,C1_05150C_A,4,C1,1084950,1085183,233,2.0376576650162637,2.554544198475799
1004,C1_05160C_A,2511,C1,1092614,1093810,1196,249.1969286094085,312.4099691456618
1006,C1_05170C_A,2750,C1,1094679,1095959,1280,255.00569313655683,319.6922256197985
1008,C1_05180C_A,94,C1,1097142,1097528,386,28.904649079783812,36.23680507449284
1010,C1_05190C_A,214,C1,1098256,1098588,332,76.50729404596457,95.91467080150625
1012,C1_05200C_A,858,C1,1099257,1100150,893,114.04151580180888,142.9700864765092
1014,C1_05210C_A,2205,C1,1101241,1102398,1157,226.2050972919362,283.5858686538286
1016,C1_05220C_A,113,C1,1102611,1103048,437,30.691927152295886,38.477456637110585
1018,C1_05230W_A,132,C1,1103297,1103884,587,26.690885496269253,33.46148269519662
1020,C1_05240C_A,2187,C1,1104007,1105341,1334,194.5898152211399,243.95083241407633
1022,C1_05250W_A,1,C1,1104248,1104862,614,0.19331198532116833,0.24234885922022034
1024,C1_05260C_A,659,C1,1105631,1107547,1916,40.824141634949406,51.179879702944085
1026,C1_05270C_A,1339,C1,1108146,1108865,719,221.04405491496144,277.11564007297255
1028,C1_05280W_A,325,C1,1109135,1110883,1748,22.068310452425138,27.666312847479958
1030,C1_05290W_A,6145,C1,1111172,1113130,1958,372.5086414587986,467.00179586499894
1032,C1_05300C_A,1778,C1,1113320,1115428,2108,100.1124989939454,125.50773758056964
1034,C1_05310W_A,1,C1,1116052,1116144,92,1.2901473802956234,1.6174152126219052
1036,C1_05320C_A,240,C1,1116245,1117987,1742,16.352729137156924,20.500877092245503
1038,C1_05330C_A,605,C1,1118242,1119618,1376,52.187211618644184,65.42538570823783
1040,C1_05340C_A,2186,C1,1119919,1122246,2327,111.50155562785278,139.78582219201402
1042,C1_05350W_A,229,C1,1123169,1123828,659,41.24556146899574,51.70819984752398
1044,C1_05360C_A,567,C1,1123871,1125682,1811,37.16137379665428,46.58798848769137
1046,C1_05370C_A,369,C1,1125926,1128109,2183,20.06318060754733,25.152547704117474
1048,C1_05380C_A,918,C1,1128387,1133384,4997,21.805220562386864,27.336485730877655
1050,C1_05390C_A,523,C1,1133457,1135511,2054,30.222361903750837,37.88877817454508
1052,C1_05400C_A,143,C1,1135748,1136341,593,28.62256144210662,35.88316110835377
1054,C1_05410C_A,613,C1,1136528,1137082,554,131.33420877103245,164.64936521845664
1056,C1_05420W_A,100,C1,1137313,1137870,557,21.309436083877443,26.714937084598795
1058,C1_05430W_A,651,C1,1138277,1140532,2255,34.265856718698664,42.9579742413974
1060,C1_05440C_A,445,C1,1141075,1142832,1757,30.061829111726137,37.68752350867433
1062,C1_05450W_A,1,C1,1142087,1142581,494,0.24027036232226184,0.3012190274518528
1064,C1_05460W_A,1803,C1,1143981,1148279,4298,49.79164421915236,62.422141882008184
1066,C1_05470W_A,1421,C1,1149114,1150163,1049,160.78507847550756,201.57094907196083
1068,C1_05480C_A,227,C1,1150297,1151418,1121,24.03518099027101,30.132113559675176
1070,C1_05490C_A,767,C1,1151708,1152454,746,122.0347985833517,152.99100142553903
1072,C1_05500W_A,1501,C1,1152769,1155042,2273,78.3805684292931,98.26313310223675
1074,C1_05510C_A,48,C1,1155542,1155790,248,22.972946900747875,28.800425721525542
1076,C1_05520W_A,219,C1,1158880,1160955,2075,12.527175623227095,15.704906845255975
1078,C1_05530C_A,320,C1,1161281,1162890,1609,23.60592844990874,29.593973809564257
1080,C1_05540C_A,1871,C1,1163603,1164622,1019,217.93488603046737,273.2177776045474
1082,C1_05550C_A,1,C1,1166517,1166614,97,1.2236449380123438,1.5340432944455185
1084,C1_05560W_A,1542,C1,1166877,1167580,703,260.3491720601114,326.39116888107253
1086,C1_05570W_A,2,C1,1167998,1168103,105,2.2608296949942353,2.834327610689815
1088,C1_05580W_A,1,C1,1168190,1168292,102,1.1636623430117388,1.458845093737405
1090,C1_05590W_A,1,C1,1168844,1168916,72,1.648521652599963,2.06669721612799
1092,C1_05600W_A,391,C1,1169206,1173921,4715,9.842880501377342,12.339694597759316
1094,C1_05610W_A,248,C1,1174224,1175690,1466,20.07912866904839,25.172541262743106
1096,C1_05620C_A,132,C1,1175776,1177029,1253,12.504030156672028,15.675890137334731
1098,C1_05630C_A,3448,C1,1177543,1180872,3329,122.936434781573,154.1213529850016
1100,C1_05640C_A,486,C1,1181156,1182355,1199,48.11098387637858,60.31515345016734
1102,C1_05650W_A,198,C1,1182507,1183265,758,31.00438612066633,38.86917613868157
1104,C1_05660C_A,1348,C1,1183318,1187598,4280,37.38292465297711,46.86573948797154
1106,C1_05670W_A,1042,C1,1188181,1189434,1253,98.7060562367595,123.74452669017265
1108,C1_05680C_A,336,C1,1189532,1189963,431,92.53140561414922,116.00357088762956
1110,C1_05690C_A,48,C1,1190242,1190988,746,7.637119076924227,9.57440426131144
1112,C1_05700W_A,778,C1,1191581,1192072,491,188.07248246851233,235.78026732917616
1114,C1_05710C_A,152,C1,1192511,1194184,1673,10.783873858968319,13.519386929650164
1116,C1_05720W_A,11123,C1,1195171,1196708,1537,858.96451308692,1076.8554754192567
1118,C1_05730W_A,1,C1,1195918,1195999,81,1.4653525800888563,1.837064192113769
1120,C1_05740C_A,116,C1,1196996,1198138,1142,12.056438566125125,15.11475932495707
1122,C1_05750C_A,837,C1,1198353,1203407,5054,19.6570061084852,24.643340133109852
1124,C1_05760C_A,15,C1,1204128,1204523,395,4.507350341285975,5.650716439033492
1126,C1_05770C_A,1249,C1,1206048,1207700,1652,89.73865325363771,112.50238937769849
1128,C1_05780W_A,833,C1,1208498,1210402,1904,51.92843205689884,65.10096230803168
1130,C1_05790W_A,176,C1,1210686,1210895,209,99.95247072606094,125.30711541997077
1132,C1_05800C_A,89,C1,1211015,1211707,692,15.265501083613534,19.137855145878845
1134,C1_05810W_A,281,C1,1211852,1212328,476,70.06909679706399,87.843315287188
1136,C1_05820C_A,337,C1,1212362,1213378,1016,39.369812380595974,49.356635090678694
1138,C1_05830W_A,3,C1,1213935,1214855,920,0.38704421408868706,0.4852245637865716
1140,C1_05840W_A,493,C1,1215414,1216451,1037,56.428085420143006,70.74202929959415
1142,C1_05850W_A,1001,C1,1216759,1217970,1211,98.11086089693191,122.99834992632246
